session_id,user_id,session_start,device,city,cart_value,delivery_fee
S010286,U06231,2025-01-30T17:02:00,Android,Delhi,911.04,0.0
S010287,U06232,2025-05-19T07:51:00,iOS,Mumbai,464.48,19.0
S010288,U06233,2025-04-18T07:46:00,Android,Mumbai,619.75,19.0
S010289,U06234,2025-01-15T18:54:00,Android,Mumbai,699.99,39.0
S010290,U06234,2025-03-28T13:04:00,Android,Mumbai,996.8,59.0
S010291,U06235,2025-05-27T13:39:00,Android,Hyderabad,611.96,29.0
S010292,U06236,2025-02-18T07:28:00,Android,Bengaluru,435.04,39.0
S010293,U06237,2025-05-25T19:43:00,Android,Bengaluru,198.57,49.0
S010294,U06238,2025-03-09T20:36:00,iOS,Mumbai,1318.76,0.0
S010295,U06238,2025-02-05T17:09:00,iOS,Mumbai,677.28,0.0
S010296,U06239,2025-01-15T10:13:00,iOS,Bengaluru,899.52,0.0
S010297,U06239,2025-04-07T13:06:00,iOS,Bengaluru,1061.3,0.0
S010298,U06239,2025-02-02T22:42:00,iOS,Bengaluru,1142.67,0.0
S010299,U06240,2025-06-03T17:53:00,Android,Bengaluru,676.09,49.0
S010300,U06241,2025-03-19T15:21:00,iOS,Bengaluru,568.18,59.0
S010301,U06241,2025-02-08T14:47:00,iOS,Bengaluru,921.52,39.0
S010302,U06242,2025-03-10T21:54:00,Android,Delhi,1211.84,0.0
S010303,U06243,2025-02-27T08:40:00,Android,Kolkata,742.14,29.0
S010304,U06243,2025-04-18T16:26:00,Android,Kolkata,560.45,69.0
S010305,U06243,2025-05-06T16:00:00,Android,Kolkata,548.91,49.0
S010306,U06244,2025-06-25T12:22:00,Android,Bengaluru,370.1,29.0
S010307,U06245,2025-02-12T10:32:00,iOS,Delhi,746.54,39.0
S010308,U06245,2025-02-01T21:55:00,iOS,Delhi,881.73,19.0
S010309,U06246,2025-02-14T07:19:00,Android,Kolkata,583.19,49.0
S010310,U06247,2025-01-14T11:53:00,Android,Kolkata,505.01,49.0
S010311,U06247,2025-04-05T21:11:00,Android,Kolkata,1567.83,0.0
S010312,U06247,2025-02-17T14:47:00,Android,Kolkata,991.53,0.0
S010313,U06247,2025-05-26T22:39:00,Android,Kolkata,1105.2,39.0
S010314,U06248,2025-02-08T15:33:00,Android,Bengaluru,784.6,39.0
S010315,U06248,2025-03-07T22:36:00,Android,Bengaluru,873.18,49.0
S010316,U06248,2025-03-04T07:07:00,Android,Bengaluru,764.65,59.0
S010317,U06249,2025-01-17T17:30:00,Android,Kolkata,1097.63,19.0
S010318,U06249,2025-03-26T10:09:00,Android,Kolkata,743.21,39.0
S010319,U06250,2025-03-04T15:55:00,Android,Bengaluru,671.4,19.0
S010320,U06251,2025-04-10T07:00:00,Android,Hyderabad,1382.41,0.0
S010321,U06251,2025-04-19T13:07:00,Android,Hyderabad,677.6,19.0
S010322,U06251,2025-05-25T14:31:00,Android,Hyderabad,1179.44,0.0
S010323,U06251,2025-06-10T09:23:00,Android,Hyderabad,584.31,49.0
S010324,U06251,2025-05-09T09:05:00,Android,Hyderabad,494.33,19.0
S010325,U06252,2025-06-03T09:27:00,iOS,Bengaluru,657.81,39.0
S010326,U06252,2025-05-09T12:16:00,iOS,Bengaluru,542.27,29.0
S010327,U06252,2025-02-16T11:59:00,iOS,Bengaluru,702.01,49.0
S010328,U06253,2025-02-10T07:30:00,Android,Delhi,506.97,29.0
S010329,U06253,2025-06-04T15:48:00,Android,Delhi,1171.08,19.0
S010330,U06254,2025-02-09T21:18:00,Android,Bengaluru,943.38,59.0
S010331,U06255,2025-01-20T16:24:00,Android,Hyderabad,657.07,39.0
S010332,U06256,2025-03-28T11:15:00,Android,Bengaluru,560.27,39.0
S010333,U06256,2025-06-15T17:25:00,Android,Bengaluru,265.96,59.0
S010334,U06256,2025-04-28T14:47:00,Android,Bengaluru,782.85,59.0
S010335,U06256,2025-05-09T22:58:00,Android,Bengaluru,1011.93,0.0
S010336,U06257,2025-05-04T19:32:00,iOS,Delhi,927.55,0.0
S010337,U06258,2025-04-24T18:29:00,Android,Hyderabad,515.34,59.0
S010338,U06258,2025-04-05T13:49:00,Android,Hyderabad,412.31,39.0
S010339,U06259,2025-02-26T19:11:00,Android,Bengaluru,432.06,29.0
S010340,U06260,2025-06-30T09:38:00,iOS,Kolkata,730.89,29.0
S010341,U06261,2025-03-23T14:17:00,iOS,Delhi,1065.67,0.0
S010342,U06261,2025-01-31T22:11:00,iOS,Delhi,726.19,59.0
S010343,U06261,2025-04-14T22:56:00,iOS,Delhi,596.79,69.0
S010344,U06261,2025-05-11T07:28:00,iOS,Delhi,555.51,39.0
S010345,U06262,2025-03-14T22:23:00,Android,Bengaluru,371.0,39.0
S010346,U06263,2025-03-30T20:09:00,Android,Bengaluru,855.48,39.0
S010347,U06263,2025-05-22T19:37:00,Android,Bengaluru,782.1,19.0
S010348,U06264,2025-03-20T10:52:00,iOS,Delhi,381.51,49.0
S010349,U06264,2025-01-01T19:54:00,iOS,Delhi,730.46,39.0
S010350,U06264,2025-05-17T21:26:00,iOS,Delhi,782.38,49.0
S010351,U06265,2025-04-14T19:31:00,Android,Bengaluru,966.77,0.0
S010352,U06266,2025-02-13T10:31:00,iOS,Mumbai,513.22,39.0
S010353,U06266,2025-01-17T19:38:00,iOS,Mumbai,456.75,39.0
S010354,U06267,2025-03-08T16:07:00,Android,Mumbai,823.39,49.0
S010355,U06268,2025-02-18T17:29:00,iOS,Delhi,506.88,19.0
S010356,U06269,2025-02-24T22:06:00,Android,Delhi,505.57,59.0
S010357,U06270,2025-02-01T22:22:00,Android,Hyderabad,874.46,59.0
S010358,U06271,2025-05-14T11:57:00,iOS,Delhi,519.37,59.0
S010359,U06272,2025-01-28T20:19:00,Android,Mumbai,516.02,49.0
S010360,U06273,2025-04-03T13:01:00,Android,Kolkata,904.72,0.0
S010361,U06273,2025-05-14T14:28:00,Android,Kolkata,1409.95,0.0
S010362,U06273,2025-05-25T21:42:00,Android,Kolkata,860.74,0.0
S010363,U06274,2025-03-18T16:43:00,Android,Bengaluru,680.6,0.0
S010364,U06275,2025-03-31T10:52:00,iOS,Mumbai,695.05,49.0
S010365,U06276,2025-03-22T13:16:00,Android,Kolkata,493.85,29.0
S010366,U06276,2025-03-24T15:54:00,Android,Kolkata,1007.65,0.0
S010367,U06277,2025-06-18T21:21:00,Android,Mumbai,639.41,19.0
S010368,U06278,2025-01-08T21:58:00,Android,Kolkata,347.9,0.0
S010369,U06278,2025-02-14T12:43:00,Android,Kolkata,595.45,39.0
S010370,U06279,2025-03-02T10:01:00,Android,Delhi,1245.95,0.0
S010371,U06280,2025-01-07T19:09:00,iOS,Mumbai,859.0,49.0
S010372,U06280,2025-01-24T08:23:00,iOS,Mumbai,769.59,0.0
S010373,U06281,2025-06-12T12:37:00,Android,Delhi,1781.61,69.0
S010374,U06281,2025-02-22T11:34:00,Android,Delhi,733.28,19.0
S010375,U06281,2025-01-13T19:02:00,Android,Delhi,1746.38,0.0
S010376,U06282,2025-01-04T15:53:00,Android,Bengaluru,1178.59,0.0
S010377,U06282,2025-03-12T11:19:00,Android,Bengaluru,1035.48,0.0
S010378,U06283,2025-03-04T13:07:00,Android,Kolkata,634.73,0.0
S010379,U06284,2025-06-23T09:10:00,Android,Bengaluru,1315.17,0.0
S010380,U06284,2025-02-14T17:12:00,Android,Bengaluru,447.01,19.0
S010381,U06285,2025-03-06T09:08:00,Android,Kolkata,595.69,69.0
S010382,U06285,2025-02-20T17:33:00,Android,Kolkata,838.97,29.0
S010383,U06285,2025-05-12T22:12:00,Android,Kolkata,982.18,0.0
S010384,U06286,2025-04-03T07:42:00,Android,Mumbai,388.59,49.0
S010385,U06286,2025-01-24T18:23:00,Android,Mumbai,928.47,0.0
S010386,U06287,2025-02-05T17:15:00,iOS,Kolkata,418.3,49.0
S010387,U06288,2025-02-08T18:50:00,iOS,Kolkata,880.73,69.0
S010388,U06288,2025-02-17T18:57:00,iOS,Kolkata,588.57,29.0
S010389,U06288,2025-02-22T16:57:00,iOS,Kolkata,577.64,39.0
S010390,U06289,2025-02-24T15:24:00,iOS,Mumbai,777.51,39.0
S010391,U06289,2025-05-29T11:04:00,iOS,Mumbai,884.93,29.0
S010392,U06290,2025-02-03T09:28:00,Android,Kolkata,595.36,19.0
S010393,U06290,2025-05-01T15:21:00,Android,Kolkata,992.41,69.0
S010394,U06291,2025-05-09T07:29:00,iOS,Hyderabad,607.06,49.0
S010395,U06291,2025-06-24T08:56:00,iOS,Hyderabad,649.83,59.0
S010396,U06292,2025-05-31T17:55:00,Android,Mumbai,1380.62,0.0
S010397,U06292,2025-05-11T21:41:00,Android,Mumbai,549.56,39.0
S010398,U06293,2025-05-13T08:29:00,Android,Mumbai,815.26,19.0
S010399,U06293,2025-05-20T10:38:00,Android,Mumbai,1199.31,0.0
S010400,U06293,2025-03-30T15:21:00,Android,Mumbai,730.67,0.0
S010401,U06294,2025-01-25T17:50:00,Android,Bengaluru,473.17,49.0
S010402,U06295,2025-06-03T17:17:00,Android,Bengaluru,558.02,29.0
S010403,U06296,2025-06-12T08:34:00,Android,Bengaluru,424.47,0.0
S010404,U06297,2025-04-13T13:21:00,Android,Delhi,474.43,29.0
S010405,U06297,2025-01-17T07:52:00,Android,Delhi,1000.38,0.0
S010406,U06297,2025-02-03T07:40:00,Android,Delhi,938.44,29.0
S010407,U06298,2025-06-21T18:47:00,iOS,Bengaluru,425.0,0.0
S010408,U06298,2025-04-09T21:09:00,iOS,Bengaluru,499.36,19.0
S010409,U06299,2025-06-29T20:31:00,iOS,Mumbai,688.09,49.0
S010410,U06300,2025-06-19T10:46:00,Android,Mumbai,661.41,49.0
S010411,U06300,2025-04-24T17:09:00,Android,Mumbai,392.29,29.0
S010412,U06301,2025-06-03T21:52:00,iOS,Mumbai,768.76,49.0
S010413,U06301,2025-05-02T12:00:00,iOS,Mumbai,1402.57,0.0
S010414,U06302,2025-01-07T12:15:00,Android,Kolkata,846.57,29.0
S010415,U06303,2025-02-11T08:29:00,Android,Kolkata,529.92,39.0
S010416,U06304,2025-05-06T16:02:00,iOS,Kolkata,657.44,69.0
S010417,U06305,2025-04-05T16:46:00,Android,Mumbai,976.43,29.0
S010418,U06306,2025-01-30T16:42:00,Android,Bengaluru,604.36,39.0
S010419,U06306,2025-03-02T19:54:00,Android,Bengaluru,701.64,69.0
S010420,U06307,2025-06-24T11:31:00,Android,Kolkata,410.29,39.0
S010421,U06307,2025-06-19T14:09:00,Android,Kolkata,919.67,0.0
S010422,U06307,2025-04-12T16:29:00,Android,Kolkata,577.86,39.0
S010423,U06308,2025-05-14T19:35:00,Android,Bengaluru,808.87,59.0
S010424,U06309,2025-05-18T07:19:00,iOS,Bengaluru,920.64,0.0
S010425,U06310,2025-05-21T09:12:00,Android,Delhi,948.28,0.0
S010426,U06310,2025-05-14T09:33:00,Android,Delhi,1054.99,0.0
S010427,U06311,2025-01-29T08:09:00,Android,Mumbai,1253.89,0.0
S010428,U06311,2025-04-12T13:20:00,Android,Mumbai,735.95,59.0
S010429,U06312,2025-02-04T22:10:00,Android,Hyderabad,826.68,29.0
S010430,U06313,2025-05-14T10:55:00,Android,Bengaluru,1177.87,0.0
S010431,U06313,2025-01-08T15:03:00,Android,Bengaluru,756.97,19.0
S010432,U06313,2025-06-27T12:58:00,Android,Bengaluru,407.86,39.0
S010433,U06314,2025-06-21T15:33:00,Android,Hyderabad,605.03,59.0
S010434,U06315,2025-06-24T10:44:00,iOS,Bengaluru,864.36,19.0
S010435,U06315,2025-02-10T12:13:00,iOS,Bengaluru,416.49,29.0
S010436,U06316,2025-04-27T20:18:00,Android,Delhi,917.81,0.0
S010437,U06316,2025-01-07T16:15:00,Android,Delhi,886.15,19.0
S010438,U06317,2025-02-06T14:00:00,iOS,Delhi,736.44,59.0
S010439,U06318,2025-03-17T13:44:00,Android,Delhi,806.59,59.0
S010440,U06319,2025-04-03T09:34:00,Android,Hyderabad,724.97,39.0
S010441,U06319,2025-01-02T08:40:00,Android,Hyderabad,643.67,39.0
S010442,U06320,2025-03-23T18:27:00,Android,Bengaluru,651.96,39.0
S010443,U06320,2025-03-22T19:30:00,Android,Bengaluru,380.62,49.0
S010444,U06321,2025-04-09T17:26:00,Android,Bengaluru,387.15,19.0
S010445,U06322,2025-01-03T18:09:00,iOS,Bengaluru,517.62,29.0
S010446,U06323,2025-06-22T16:54:00,iOS,Hyderabad,438.88,49.0
S010447,U06324,2025-03-22T11:06:00,Android,Kolkata,350.4,29.0
S010448,U06325,2025-05-10T22:23:00,iOS,Mumbai,528.27,0.0
S010449,U06325,2025-05-08T16:57:00,iOS,Mumbai,1101.72,0.0
S010450,U06325,2025-05-18T17:05:00,iOS,Mumbai,534.23,0.0
S010451,U06326,2025-01-08T12:18:00,iOS,Mumbai,476.83,29.0
S010452,U06326,2025-02-11T08:56:00,iOS,Mumbai,779.65,49.0
S010453,U06327,2025-04-22T11:03:00,Android,Kolkata,902.94,0.0
S010454,U06328,2025-04-10T21:04:00,Android,Bengaluru,1007.58,0.0
S010455,U06328,2025-01-04T22:12:00,Android,Bengaluru,663.18,39.0
S010456,U06328,2025-05-05T19:13:00,Android,Bengaluru,1199.18,0.0
S010457,U06329,2025-05-09T08:59:00,iOS,Bengaluru,369.28,59.0
S010458,U06330,2025-04-22T08:35:00,iOS,Mumbai,701.98,29.0
S010459,U06331,2025-04-17T11:13:00,Android,Delhi,773.52,19.0
S010460,U06332,2025-03-23T19:46:00,Android,Delhi,644.09,49.0
S010461,U06332,2025-01-02T19:58:00,Android,Delhi,443.63,19.0
S010462,U06333,2025-05-30T14:25:00,Android,Delhi,692.94,29.0
S010463,U06334,2025-03-04T19:22:00,Android,Delhi,883.16,19.0
S010464,U06335,2025-03-17T15:35:00,Android,Mumbai,461.17,29.0
S010465,U06335,2025-06-25T09:54:00,Android,Mumbai,755.61,0.0
S010466,U06336,2025-04-01T13:49:00,Android,Delhi,563.94,49.0
S010467,U06337,2025-05-06T16:35:00,Android,Bengaluru,543.67,39.0
S010468,U06338,2025-05-11T16:06:00,Android,Kolkata,617.67,69.0
S010469,U06338,2025-01-23T21:18:00,Android,Kolkata,1395.34,0.0
S010470,U06339,2025-03-12T15:04:00,Android,Hyderabad,593.1,19.0
S010471,U06340,2025-01-22T09:30:00,Android,Bengaluru,571.92,39.0
S010472,U06340,2025-01-12T14:10:00,Android,Bengaluru,573.52,69.0
S010473,U06341,2025-04-04T10:08:00,Android,Bengaluru,1540.32,0.0
S010474,U06341,2025-01-31T18:39:00,Android,Bengaluru,920.44,0.0
S010475,U06341,2025-06-05T16:54:00,Android,Bengaluru,1152.68,0.0
S010476,U06342,2025-01-15T08:22:00,iOS,Bengaluru,575.97,59.0
S010477,U06343,2025-06-23T17:57:00,iOS,Bengaluru,974.56,0.0
S010478,U06343,2025-05-26T14:57:00,iOS,Bengaluru,860.29,49.0
S010479,U06344,2025-03-24T13:18:00,Android,Bengaluru,714.17,49.0
S010480,U06345,2025-06-22T14:08:00,iOS,Bengaluru,945.82,0.0
S010481,U06346,2025-02-13T22:11:00,iOS,Hyderabad,611.97,69.0
S010482,U06346,2025-05-16T16:52:00,iOS,Hyderabad,701.31,59.0
S010483,U06347,2025-03-04T12:18:00,Android,Hyderabad,719.32,49.0
S010484,U06347,2025-06-02T14:05:00,Android,Hyderabad,556.71,49.0
S010485,U06347,2025-05-13T12:38:00,Android,Hyderabad,942.0,0.0
S010486,U06348,2025-01-17T17:11:00,iOS,Hyderabad,1568.88,0.0
S010487,U06348,2025-03-28T21:08:00,iOS,Hyderabad,544.86,39.0
S010488,U06349,2025-01-09T20:04:00,Android,Mumbai,1319.05,39.0
S010489,U06350,2025-05-15T13:53:00,Android,Hyderabad,678.36,0.0
S010490,U06351,2025-02-14T07:06:00,iOS,Hyderabad,704.41,19.0
S010491,U06351,2025-01-17T07:24:00,iOS,Hyderabad,1007.55,0.0
S010492,U06351,2025-06-21T21:34:00,iOS,Hyderabad,896.73,49.0
S010493,U06352,2025-03-25T16:38:00,Android,Kolkata,2400.0,0.0
S010494,U06352,2025-06-09T09:53:00,Android,Kolkata,531.75,19.0
S010495,U06353,2025-06-18T17:45:00,Android,Hyderabad,909.33,0.0
S010496,U06354,2025-05-12T07:24:00,Android,Hyderabad,1436.91,59.0
S010497,U06355,2025-04-09T16:09:00,Android,Hyderabad,695.62,19.0
S010498,U06356,2025-01-27T15:45:00,Android,Mumbai,871.87,49.0
S010499,U06356,2025-01-27T15:50:00,Android,Mumbai,651.32,59.0
S010500,U06357,2025-02-24T07:48:00,Android,Bengaluru,1282.08,0.0
S010501,U06358,2025-03-13T12:23:00,iOS,Bengaluru,428.9,69.0
S010502,U06358,2025-01-07T12:46:00,iOS,Bengaluru,1105.39,0.0
S010503,U06359,2025-06-01T16:44:00,Android,Delhi,759.95,39.0
S010504,U06360,2025-02-10T10:59:00,iOS,Bengaluru,821.9,0.0
S010505,U06360,2025-05-20T18:53:00,iOS,Bengaluru,539.44,39.0
S010506,U06360,2025-02-19T22:32:00,iOS,Bengaluru,778.32,39.0
S010507,U06361,2025-01-15T11:20:00,Android,Bengaluru,726.16,39.0
S010508,U06361,2025-06-05T19:47:00,Android,Bengaluru,535.25,59.0
S010509,U06362,2025-05-25T11:02:00,Android,Bengaluru,991.0,0.0
S010510,U06362,2025-05-01T11:59:00,Android,Bengaluru,770.7,39.0
S010511,U06363,2025-01-13T12:59:00,iOS,Delhi,704.61,49.0
S010512,U06363,2025-02-06T09:45:00,iOS,Delhi,840.4,39.0
S010513,U06364,2025-03-24T16:55:00,Android,Kolkata,687.47,19.0
S010514,U06365,2025-01-26T09:34:00,Android,Delhi,714.48,29.0
S010515,U06365,2025-06-14T17:13:00,Android,Delhi,658.77,69.0
S010516,U06366,2025-06-06T12:21:00,iOS,Bengaluru,513.78,39.0
S010517,U06366,2025-05-03T09:20:00,iOS,Bengaluru,827.51,49.0
S010518,U06367,2025-01-04T17:29:00,Android,Delhi,713.06,39.0
S010519,U06367,2025-01-18T07:32:00,Android,Delhi,884.16,39.0
S010520,U06367,2025-05-17T19:43:00,Android,Delhi,1163.59,0.0
S010521,U06368,2025-03-31T16:53:00,Android,Delhi,655.9,39.0
S010522,U06368,2025-06-01T17:55:00,Android,Delhi,464.9,39.0
S010523,U06369,2025-02-02T21:33:00,iOS,Mumbai,914.88,0.0
S010524,U06369,2025-01-06T11:32:00,iOS,Mumbai,803.5,29.0
S010525,U06370,2025-04-13T08:42:00,Android,Mumbai,1324.48,0.0
S010526,U06370,2025-02-05T18:09:00,Android,Mumbai,706.25,49.0
S010527,U06371,2025-06-27T21:25:00,Android,Bengaluru,1039.82,0.0
S010528,U06371,2025-04-13T21:07:00,Android,Bengaluru,446.62,39.0
S010529,U06372,2025-02-16T16:00:00,Android,Mumbai,348.93,49.0
S010530,U06372,2025-03-07T21:37:00,Android,Mumbai,714.79,19.0
S010531,U06373,2025-03-17T08:34:00,Android,Bengaluru,478.32,49.0
S010532,U06374,2025-01-20T18:41:00,Android,Mumbai,435.64,39.0
S010533,U06375,2025-01-26T07:17:00,Android,Kolkata,707.2,29.0
S010534,U06376,2025-06-01T22:55:00,Android,Kolkata,1134.69,0.0
S010535,U06377,2025-03-13T16:10:00,iOS,Bengaluru,507.03,49.0
S010536,U06377,2025-05-15T08:21:00,iOS,Bengaluru,415.78,0.0
S010537,U06377,2025-06-25T21:48:00,iOS,Bengaluru,901.7,0.0
S010538,U06378,2025-06-02T22:25:00,iOS,Hyderabad,594.1,39.0
S010539,U06379,2025-01-01T18:06:00,Android,Hyderabad,645.6,39.0
S010540,U06380,2025-06-30T16:55:00,Android,Kolkata,864.23,49.0
S010541,U06381,2025-06-30T14:31:00,Android,Bengaluru,1110.82,39.0
S010542,U06381,2025-04-10T20:54:00,Android,Bengaluru,477.45,29.0
S010543,U06382,2025-02-10T07:26:00,iOS,Delhi,1132.97,0.0
S010544,U06383,2025-05-07T22:01:00,Android,Bengaluru,1198.25,0.0
S010545,U06383,2025-06-29T12:10:00,Android,Bengaluru,816.34,49.0
S010546,U06383,2025-01-18T15:45:00,Android,Bengaluru,622.11,59.0
S010547,U06384,2025-01-08T07:51:00,iOS,Bengaluru,315.02,29.0
S010548,U06384,2025-03-11T07:44:00,iOS,Bengaluru,835.76,0.0
S010549,U06385,2025-02-17T09:41:00,Android,Mumbai,891.3,29.0
S010550,U06385,2025-04-29T19:58:00,Android,Mumbai,1276.97,29.0
S010551,U06386,2025-03-19T15:53:00,iOS,Delhi,930.57,0.0
S010552,U06386,2025-01-13T18:48:00,iOS,Delhi,412.26,49.0
S010553,U06386,2025-02-05T17:09:00,iOS,Delhi,726.82,0.0
S010554,U06386,2025-04-07T18:25:00,iOS,Delhi,668.88,0.0
S010555,U06387,2025-03-15T09:16:00,iOS,Bengaluru,1305.34,0.0
S010556,U06388,2025-01-17T19:44:00,Android,Hyderabad,987.47,0.0
S010557,U06389,2025-05-20T12:13:00,Android,Mumbai,757.72,0.0
S010558,U06390,2025-03-19T20:23:00,Android,Kolkata,926.16,0.0
S010559,U06391,2025-03-30T13:22:00,Android,Hyderabad,639.61,0.0
S010560,U06392,2025-03-19T12:59:00,iOS,Kolkata,465.78,69.0
S010561,U06393,2025-03-01T12:24:00,Android,Hyderabad,618.1,29.0
S010562,U06394,2025-02-12T16:43:00,Android,Bengaluru,565.98,0.0
S010563,U06395,2025-05-03T22:58:00,iOS,Bengaluru,777.34,69.0
S010564,U06395,2025-01-25T14:48:00,iOS,Bengaluru,897.1,69.0
S010565,U06395,2025-01-13T08:05:00,iOS,Bengaluru,744.05,49.0
S010566,U06395,2025-01-19T12:32:00,iOS,Bengaluru,720.85,29.0
S010567,U06395,2025-04-20T20:05:00,iOS,Bengaluru,831.79,19.0
S010568,U06395,2025-02-18T18:17:00,iOS,Bengaluru,1642.76,0.0
S010569,U06396,2025-05-20T09:03:00,iOS,Kolkata,680.95,39.0
S010570,U06396,2025-03-09T18:40:00,iOS,Kolkata,596.54,49.0
S010571,U06397,2025-02-21T16:30:00,Android,Bengaluru,462.81,29.0
S010572,U06397,2025-06-15T08:16:00,Android,Bengaluru,1286.09,0.0
S010573,U06398,2025-03-06T08:59:00,iOS,Delhi,809.37,49.0
S010574,U06399,2025-01-08T07:25:00,Android,Mumbai,588.69,39.0
S010575,U06400,2025-06-09T10:23:00,Android,Bengaluru,837.24,49.0
S010576,U06401,2025-06-20T10:36:00,Android,Bengaluru,868.18,39.0
S010577,U06401,2025-01-10T08:43:00,Android,Bengaluru,671.8,49.0
S010578,U06402,2025-03-09T07:41:00,Android,Delhi,715.76,19.0
S010579,U06402,2025-03-14T09:03:00,Android,Delhi,849.23,59.0
S010580,U06403,2025-04-22T10:00:00,Android,Delhi,434.77,49.0
S010581,U06404,2025-05-31T15:57:00,Android,Mumbai,577.0,69.0
S010582,U06405,2025-05-31T21:35:00,Android,Bengaluru,1037.61,0.0
S010583,U06406,2025-05-26T14:59:00,iOS,Mumbai,345.08,29.0
S010584,U06406,2025-05-21T07:03:00,iOS,Mumbai,1436.35,29.0
S010585,U06406,2025-05-16T22:42:00,iOS,Mumbai,747.37,29.0
S010586,U06407,2025-01-14T20:33:00,Android,Bengaluru,1057.2,49.0
S010587,U06407,2025-01-04T19:51:00,Android,Bengaluru,792.05,59.0
S010588,U06408,2025-02-09T08:58:00,Android,Mumbai,599.28,69.0
S010589,U06408,2025-04-14T07:57:00,Android,Mumbai,824.39,0.0
S010590,U06409,2025-04-08T19:10:00,Android,Bengaluru,886.32,69.0
S010591,U06410,2025-05-04T19:50:00,Android,Bengaluru,680.23,59.0
S010592,U06411,2025-05-06T10:47:00,Android,Hyderabad,790.62,0.0
S010593,U06411,2025-05-16T16:44:00,Android,Hyderabad,373.78,0.0
S010594,U06412,2025-02-17T09:31:00,Android,Bengaluru,919.96,29.0
S010595,U06413,2025-04-06T07:52:00,Android,Hyderabad,815.92,39.0
S010596,U06414,2025-05-01T19:27:00,iOS,Delhi,728.31,59.0
S010597,U06414,2025-01-27T12:28:00,iOS,Delhi,1213.58,0.0
S010598,U06414,2025-02-13T09:51:00,iOS,Delhi,1222.77,0.0
S010599,U06414,2025-04-15T07:32:00,iOS,Delhi,937.27,49.0
S010600,U06415,2025-05-01T22:11:00,Android,Bengaluru,826.84,49.0
S010601,U06416,2025-01-06T11:05:00,Android,Delhi,697.86,19.0
S010602,U06416,2025-01-07T10:28:00,Android,Delhi,384.24,49.0
S010603,U06417,2025-05-19T17:43:00,iOS,Kolkata,627.7,39.0
S010604,U06417,2025-03-16T17:49:00,iOS,Kolkata,615.84,29.0
S010605,U06417,2025-01-05T07:55:00,iOS,Kolkata,796.6,39.0
S010606,U06418,2025-05-25T21:59:00,iOS,Delhi,654.37,39.0
S010607,U06419,2025-05-27T20:45:00,Android,Bengaluru,514.98,29.0
S010608,U06419,2025-03-09T17:41:00,Android,Bengaluru,1011.79,0.0
S010609,U06420,2025-01-03T12:50:00,iOS,Mumbai,591.79,29.0
S010610,U06421,2025-05-30T19:50:00,Android,Delhi,297.58,0.0
S010611,U06421,2025-06-15T16:11:00,Android,Delhi,485.64,29.0
S010612,U06422,2025-06-23T07:05:00,Android,Hyderabad,636.77,69.0
S010613,U06423,2025-03-17T17:16:00,iOS,Kolkata,858.46,49.0
S010614,U06424,2025-06-12T08:26:00,Android,Mumbai,720.65,49.0
S010615,U06425,2025-04-02T21:43:00,iOS,Delhi,577.04,29.0
S010616,U06425,2025-04-16T07:05:00,iOS,Delhi,1485.57,0.0
S010617,U06426,2025-06-21T22:33:00,Android,Delhi,421.9,59.0
S010618,U06427,2025-06-20T17:55:00,iOS,Kolkata,997.04,0.0
S010619,U06428,2025-03-19T16:14:00,iOS,Mumbai,814.48,39.0
S010620,U06429,2025-06-30T13:00:00,Android,Bengaluru,588.91,59.0
S010621,U06430,2025-05-06T17:30:00,Android,Kolkata,877.65,0.0
S010622,U06431,2025-06-19T15:00:00,Android,Kolkata,610.22,0.0
S010623,U06431,2025-02-26T08:51:00,Android,Kolkata,691.7,39.0
S010624,U06432,2025-04-13T16:23:00,iOS,Delhi,659.77,59.0
S010625,U06433,2025-03-15T10:12:00,Android,Delhi,1250.99,0.0
S010626,U06434,2025-03-19T18:03:00,iOS,Hyderabad,597.66,39.0
S010627,U06434,2025-03-05T18:48:00,iOS,Hyderabad,908.38,29.0
S010628,U06434,2025-01-11T15:50:00,iOS,Hyderabad,558.16,29.0
S010629,U06434,2025-05-23T13:42:00,iOS,Hyderabad,873.12,59.0
S010630,U06435,2025-04-04T14:23:00,Android,Hyderabad,1938.63,69.0
S010631,U06436,2025-05-22T18:44:00,Android,Mumbai,589.94,59.0
S010632,U06437,2025-01-30T13:17:00,iOS,Delhi,533.29,49.0
S010633,U06438,2025-06-02T15:16:00,iOS,Delhi,530.33,0.0
S010634,U06439,2025-06-20T09:41:00,Android,Delhi,613.2,69.0
S010635,U06440,2025-02-11T22:25:00,Android,Bengaluru,902.52,39.0
S010636,U06440,2025-05-16T07:36:00,Android,Bengaluru,771.17,59.0
S010637,U06441,2025-03-08T15:23:00,iOS,Hyderabad,1337.63,0.0
S010638,U06442,2025-03-24T10:23:00,iOS,Bengaluru,753.95,49.0
S010639,U06442,2025-03-12T11:32:00,iOS,Bengaluru,660.32,0.0
S010640,U06443,2025-02-08T19:11:00,Android,Delhi,930.04,0.0
S010641,U06444,2025-01-20T10:35:00,Android,Hyderabad,966.76,0.0
S010642,U06445,2025-01-26T09:29:00,Android,Delhi,1304.06,0.0
S010643,U06446,2025-02-06T19:26:00,Android,Delhi,431.42,0.0
S010644,U06447,2025-04-17T20:52:00,Android,Kolkata,506.28,0.0
S010645,U06448,2025-06-10T14:46:00,Android,Bengaluru,963.01,29.0
