order_id,session_id,user_id,order_date,order_value,payment_method,payment_status,delivery_fee
O003749,S009098,U05522,2025-02-04T07:52:36,814.76,Card,Success,29.0
O003750,S009099,U05523,2025-01-11T19:43:36,541.93,Card,Success,49.0
O003751,S009106,U05526,2025-03-12T21:28:36,1082.68,Card,Success,29.0
O003752,S009107,U05526,2025-05-29T22:52:36,718.22,UPI,Success,29.0
O003753,S009113,U05531,2025-01-15T09:32:36,944.55,Card,Success,0.0
O003754,S009115,U05532,2025-05-04T21:42:36,1231.14,UPI,Success,0.0
O003755,S009117,U05534,2025-04-12T09:36:36,869.65,UPI,Success,39.0
O003756,S009120,U05536,2025-05-16T16:13:36,1068.49,UPI,Success,0.0
O003757,S009121,U05536,2025-04-27T15:21:36,422.81,Card,Success,49.0
O003758,S009122,U05537,2025-03-09T21:17:36,1041.95,UPI,Success,49.0
O003759,S009123,U05537,2025-01-02T08:08:36,334.28,UPI,Success,39.0
O003760,S009125,U05538,2025-03-06T14:08:36,510.07,UPI,Success,29.0
O003761,S009129,U05540,2025-06-24T09:47:36,449.43,Card,Success,49.0
O003763,S009135,U05543,2025-05-17T18:21:36,826.71,Card,Success,29.0
O003764,S009139,U05545,2025-01-02T08:53:36,586.06,Card,Success,0.0
O003765,S009144,U05548,2025-01-15T17:05:36,1072.46,Card,Success,0.0
O003766,S009145,U05548,2025-01-30T10:44:36,994.14,UPI,Success,0.0
O003767,S009147,U05549,2025-04-20T17:16:36,830.46,Card,Success,49.0
O003768,S009148,U05549,2025-04-16T17:07:36,1105.44,Card,Success,0.0
O003769,S009149,U05550,2025-06-04T08:47:36,333.42,UPI,Success,59.0
O003770,S009153,U05552,2025-06-14T18:23:36,512.35,UPI,Success,49.0
O003771,S009154,U05553,2025-02-02T09:21:36,1422.87,Cash on Delivery,Success,29.0
O003772,S009155,U05554,2025-02-23T08:44:36,826.41,Card,Success,29.0
O003773,S009156,U05555,2025-05-04T07:13:36,609.51,Cash on Delivery,Success,29.0
O003774,S009157,U05555,2025-02-15T21:40:36,573.18,Card,Success,29.0
O003775,S009159,U05555,2025-04-20T20:10:36,1671.2,Wallet,Success,29.0
O003776,S009164,U05558,2025-06-20T22:19:36,417.61,UPI,Success,59.0
O003777,S009165,U05559,2025-05-14T12:12:36,800.67,UPI,Success,59.0
O003778,S009167,U05560,2025-02-14T21:12:36,741.59,Wallet,Success,29.0
O003779,S009170,U05562,2025-02-05T09:28:36,995.68,UPI,Success,29.0
O003780,S009171,U05563,2025-04-18T16:19:36,1482.42,UPI,Success,0.0
O003781,S009179,U05567,2025-01-21T20:33:36,876.27,UPI,Success,29.0
O003782,S009180,U05567,2025-02-26T21:36:36,689.93,UPI,Success,29.0
O003783,S009181,U05568,2025-02-01T21:15:36,1229.52,Card,Success,0.0
O003784,S009184,U05570,2025-01-20T18:53:36,1036.63,Card,Success,0.0
O003785,S009185,U05571,2025-03-07T17:10:36,466.96,Card,Success,39.0
O003786,S009190,U05574,2025-05-25T07:03:36,1723.67,Wallet,Success,0.0
O003787,S009191,U05575,2025-03-29T07:06:36,641.42,UPI,Success,39.0
O003788,S009200,U05580,2025-04-12T21:04:36,850.11,UPI,Success,29.0
O003789,S009201,U05580,2025-04-27T22:50:36,949.83,UPI,Success,0.0
O003790,S009203,U05582,2025-05-09T22:29:36,786.08,UPI,Success,19.0
O003792,S009209,U05587,2025-02-22T17:37:36,756.79,Card,Success,29.0
O003793,S009210,U05587,2025-03-13T10:53:36,962.0,UPI,Success,0.0
O003794,S009211,U05588,2025-02-25T15:41:36,701.43,UPI,Success,29.0
O003795,S009212,U05588,2025-05-16T22:05:36,339.23,UPI,Success,39.0
O003796,S009216,U05590,2025-03-26T21:10:36,1829.56,Card,Success,39.0
O003797,S009217,U05590,2025-05-03T17:23:36,1271.17,UPI,Success,39.0
O003800,S009223,U05593,2025-06-02T07:29:36,599.37,UPI,Success,29.0
O003801,S009224,U05593,2025-05-27T10:18:36,1046.5,UPI,Success,0.0
O003802,S009226,U05594,2025-03-25T13:29:36,584.24,UPI,Success,19.0
O003804,S009229,U05595,2025-06-07T13:35:36,1244.02,UPI,Success,49.0
O003805,S009231,U05596,2025-03-22T16:56:36,523.96,Card,Success,29.0
O003806,S009233,U05597,2025-01-27T12:33:36,637.43,UPI,Success,0.0
O003807,S009235,U05599,2025-06-05T12:42:36,426.58,Cash on Delivery,Success,29.0
O003808,S009236,U05599,2025-05-08T12:40:36,806.66,UPI,Success,19.0
O003809,S009240,U05603,2025-02-26T11:24:36,728.27,Wallet,Success,39.0
O003810,S009241,U05603,2025-02-27T21:29:36,645.47,Card,Success,69.0
O003811,S009242,U05604,2025-06-10T08:47:36,743.04,UPI,Success,39.0
O003812,S009244,U05605,2025-02-04T16:11:36,609.66,UPI,Success,29.0
O003813,S009245,U05606,2025-05-30T12:45:36,849.77,Cash on Delivery,Success,0.0
O003814,S009248,U05609,2025-02-06T12:54:36,477.98,UPI,Success,29.0
O003815,S009250,U05610,2025-04-02T17:06:36,649.39,UPI,Success,0.0
O003816,S009251,U05610,2025-05-28T20:34:36,2327.28,Card,Success,0.0
O003817,S009253,U05612,2025-02-23T07:39:36,636.28,UPI,Success,29.0
O003818,S009254,U05613,2025-06-29T17:19:36,349.38,Card,Success,49.0
O003819,S009255,U05613,2025-04-26T13:48:36,499.08,Cash on Delivery,Success,39.0
O003820,S009258,U05615,2025-04-13T14:22:36,624.68,Cash on Delivery,Success,69.0
O003821,S009259,U05615,2025-06-13T16:49:36,846.62,UPI,Success,59.0
O003822,S009264,U05618,2025-03-17T20:13:36,981.19,UPI,Success,0.0
O003824,S009270,U05621,2025-02-06T11:26:36,552.8,Wallet,Success,39.0
O003825,S009272,U05623,2025-03-17T16:05:36,630.76,UPI,Success,59.0
O003826,S009273,U05624,2025-04-20T09:24:36,1388.04,UPI,Success,39.0
O003828,S009278,U05627,2025-02-27T18:07:36,1126.96,UPI,Success,0.0
O003829,S009280,U05629,2025-06-29T11:21:36,862.4,UPI,Success,39.0
O003830,S009286,U05633,2025-04-07T17:49:36,388.5,UPI,Success,49.0
O003831,S009287,U05634,2025-01-24T09:48:36,373.88,Wallet,Success,39.0
O003832,S009293,U05638,2025-01-23T12:16:36,655.4,UPI,Success,29.0
O003833,S009294,U05639,2025-02-28T21:10:36,1235.65,Cash on Delivery,Success,0.0
O003834,S009297,U05641,2025-06-22T17:56:36,1036.99,UPI,Success,0.0
O003835,S009303,U05643,2025-01-26T09:31:36,1028.71,UPI,Success,0.0
O003836,S009304,U05644,2025-03-10T20:42:36,565.33,Card,Success,59.0
O003837,S009306,U05645,2025-01-03T13:04:36,1285.21,UPI,Success,0.0
O003838,S009308,U05646,2025-04-22T22:19:36,464.07,Card,Success,49.0
O003839,S009312,U05647,2025-02-19T18:02:36,743.46,UPI,Success,39.0
O003840,S009317,U05650,2025-04-04T16:55:36,742.53,Cash on Delivery,Success,39.0
O003841,S009320,U05653,2025-02-13T07:56:36,868.04,UPI,Success,19.0
O003842,S009326,U05658,2025-01-28T08:05:36,544.29,UPI,Success,29.0
O003843,S009330,U05659,2025-05-07T18:22:36,1099.52,UPI,Success,39.0
O003844,S009331,U05660,2025-01-21T18:15:36,951.75,Card,Success,39.0
O003845,S009333,U05661,2025-01-05T13:59:36,1153.44,UPI,Success,0.0
O003846,S009334,U05662,2025-05-03T14:25:36,563.47,UPI,Success,39.0
O003847,S009339,U05666,2025-03-09T12:05:36,858.53,Card,Success,49.0
O003848,S009341,U05668,2025-06-01T10:02:36,723.44,UPI,Success,59.0
O003849,S009342,U05669,2025-04-11T15:52:36,490.43,UPI,Success,29.0
O003850,S009350,U05674,2025-01-10T11:41:36,564.04,Wallet,Success,39.0
O003852,S009360,U05679,2025-02-15T13:21:36,877.23,UPI,Success,59.0
O003853,S009363,U05681,2025-06-07T09:53:36,542.8,Card,Success,59.0
O003854,S009364,U05681,2025-06-08T11:58:36,607.19,Wallet,Success,69.0
O003855,S009367,U05683,2025-05-17T10:14:36,752.39,Card,Success,59.0
O003856,S009368,U05684,2025-03-01T12:20:36,1172.98,Card,Success,39.0
O003857,S009370,U05685,2025-04-28T08:47:36,1061.77,Wallet,Success,49.0
O003858,S009371,U05686,2025-04-19T07:49:36,1508.5,UPI,Success,0.0
O003859,S009372,U05687,2025-02-10T19:36:36,1456.18,UPI,Success,0.0
O003860,S009378,U05692,2025-06-20T09:10:36,889.72,UPI,Success,59.0
O003861,S009379,U05693,2025-02-28T12:13:36,1076.52,UPI,Success,0.0
O003862,S009380,U05694,2025-05-21T17:02:36,725.72,UPI,Success,39.0
O003863,S009383,U05695,2025-06-30T09:41:36,485.21,UPI,Success,39.0
O003864,S009386,U05696,2025-06-08T19:16:36,929.02,Card,Success,0.0
O003866,S009394,U05701,2025-03-17T20:38:36,829.3,Card,Success,29.0
O003867,S009396,U05702,2025-04-04T18:36:36,1100.07,UPI,Success,0.0
O003868,S009398,U05704,2025-06-11T21:22:36,1370.91,UPI,Success,0.0
O003869,S009400,U05705,2025-01-08T21:51:36,538.79,Card,Success,29.0
O003870,S009402,U05706,2025-06-09T16:38:36,1017.99,UPI,Success,19.0
O003871,S009404,U05707,2025-04-03T16:06:36,592.15,UPI,Success,19.0
O003872,S009406,U05707,2025-03-10T19:03:36,512.4,UPI,Success,0.0
O003873,S009407,U05708,2025-06-11T20:36:36,777.51,UPI,Success,49.0
O003875,S009417,U05714,2025-02-11T09:41:36,694.78,Card,Success,19.0
O003876,S009419,U05715,2025-01-03T13:19:36,772.49,Card,Success,39.0
O003877,S009420,U05716,2025-05-08T22:33:36,711.72,Cash on Delivery,Success,19.0
O003878,S009422,U05717,2025-04-01T11:25:36,725.27,UPI,Success,39.0
O003879,S009428,U05721,2025-05-08T14:59:36,870.71,Wallet,Success,19.0
O003881,S009430,U05721,2025-06-30T21:55:36,982.84,UPI,Success,0.0
O003882,S009433,U05723,2025-02-13T08:01:36,388.76,Cash on Delivery,Success,39.0
O003883,S009436,U05725,2025-02-17T13:29:36,1158.6,Wallet,Success,0.0
O003884,S009438,U05726,2025-01-29T20:57:36,679.08,UPI,Success,39.0
O003885,S009441,U05726,2025-05-28T13:03:36,473.12,Cash on Delivery,Success,59.0
O003886,S009442,U05727,2025-01-24T22:15:36,593.35,Card,Success,39.0
O003889,S009450,U05731,2025-05-05T21:12:36,670.23,UPI,Success,0.0
O003890,S009453,U05733,2025-02-18T15:14:36,1948.16,Wallet,Success,59.0
O003891,S009455,U05733,2025-01-07T21:24:36,750.08,UPI,Success,39.0
O003892,S009456,U05734,2025-04-02T11:39:36,834.77,Wallet,Success,39.0
O003893,S009464,U05738,2025-03-03T11:57:36,441.99,UPI,Success,19.0
O003895,S009471,U05743,2025-01-01T20:22:36,1607.04,UPI,Success,39.0
O003896,S009474,U05744,2025-06-18T07:18:36,1350.27,UPI,Success,0.0
O003898,S009482,U05747,2025-03-20T18:08:36,731.26,UPI,Success,29.0
O003899,S009489,U05753,2025-01-29T20:21:36,686.88,Wallet,Success,0.0
O003900,S009490,U05753,2025-02-22T22:24:36,798.29,UPI,Success,29.0
O003901,S009491,U05754,2025-04-17T15:54:36,829.67,UPI,Success,49.0
O003902,S009492,U05754,2025-03-26T09:36:36,701.2,Wallet,Success,49.0
O003903,S009498,U05759,2025-06-13T19:12:36,390.42,Card,Success,49.0
O003904,S009500,U05760,2025-06-20T21:38:36,552.63,Wallet,Success,29.0
O003906,S009502,U05760,2025-01-20T12:48:36,621.99,Card,Success,49.0
O003908,S009505,U05762,2025-01-06T17:13:36,984.31,Card,Success,0.0
O003910,S009516,U05770,2025-06-22T08:15:36,627.76,UPI,Success,69.0
O003911,S009517,U05770,2025-01-03T18:04:36,306.29,UPI,Success,39.0
O003913,S009519,U05771,2025-03-10T16:04:36,793.83,Wallet,Success,39.0
O003914,S009521,U05772,2025-02-27T16:15:36,1160.14,Cash on Delivery,Success,0.0
O003915,S009523,U05773,2025-05-01T07:52:36,850.77,UPI,Success,59.0
O003916,S009524,U05774,2025-02-23T15:16:36,519.15,UPI,Success,59.0
O003917,S009529,U05777,2025-03-21T15:44:36,732.62,UPI,Success,0.0
O003919,S009534,U05781,2025-05-10T18:56:36,662.25,UPI,Success,39.0
O003920,S009536,U05782,2025-05-17T20:55:36,682.51,UPI,Success,19.0
O003921,S009537,U05783,2025-05-07T16:25:36,900.67,UPI,Success,0.0
O003922,S009543,U05789,2025-02-06T07:21:36,433.56,UPI,Success,59.0
O003923,S009545,U05791,2025-03-08T15:01:36,651.72,UPI,Success,29.0
O003924,S009547,U05792,2025-04-03T16:31:36,619.77,UPI,Success,0.0
O003926,S009552,U05795,2025-01-12T21:34:36,515.44,UPI,Success,39.0
O003927,S009553,U05796,2025-04-14T20:52:36,918.65,UPI,Success,0.0
O003928,S009558,U05798,2025-04-10T16:01:36,1095.95,UPI,Success,0.0
O003929,S009560,U05799,2025-04-28T18:13:36,1311.68,UPI,Success,0.0
O003930,S009561,U05799,2025-03-26T09:11:36,849.46,UPI,Success,0.0
O003931,S009565,U05802,2025-01-19T21:52:36,1102.15,Wallet,Success,0.0
O003933,S009571,U05805,2025-01-01T14:47:36,881.9,UPI,Success,39.0
O003934,S009573,U05807,2025-06-09T15:02:36,862.85,UPI,Success,39.0
O003935,S009574,U05807,2025-01-07T13:08:36,766.55,Card,Success,39.0
O003936,S009575,U05808,2025-05-02T13:02:36,724.82,Card,Success,49.0
O003937,S009582,U05812,2025-05-11T15:12:36,1050.94,UPI,Success,29.0
O003938,S009583,U05813,2025-06-27T22:37:36,1287.34,Card,Success,0.0
O003939,S009584,U05813,2025-06-10T08:00:36,507.94,UPI,Success,39.0
O003942,S009587,U05814,2025-03-03T08:17:36,950.64,Card,Success,0.0
O003944,S009591,U05817,2025-06-25T13:03:36,860.74,Cash on Delivery,Success,19.0
O003945,S009597,U05821,2025-06-26T09:58:36,372.55,Card,Success,0.0
O003946,S009598,U05822,2025-02-15T14:14:36,795.91,UPI,Success,19.0
O003947,S009599,U05823,2025-01-04T12:13:36,491.83,UPI,Success,0.0
O003948,S009600,U05823,2025-05-02T08:34:36,531.05,UPI,Success,39.0
O003949,S009603,U05825,2025-05-28T21:00:36,549.08,Card,Success,29.0
O003950,S009605,U05827,2025-01-08T10:10:36,714.82,UPI,Success,39.0
O003951,S009607,U05829,2025-05-17T15:37:36,449.96,UPI,Success,49.0
O003952,S009610,U05831,2025-01-05T08:05:36,825.88,Card,Success,29.0
O003953,S009611,U05832,2025-04-10T20:49:36,1095.34,UPI,Success,0.0
O003954,S009614,U05834,2025-06-08T09:02:36,1149.84,UPI,Success,0.0
O003955,S009616,U05834,2025-03-11T17:36:36,439.19,UPI,Success,59.0
O003956,S009618,U05835,2025-04-25T18:44:36,553.94,UPI,Success,39.0
O003957,S009619,U05836,2025-02-27T13:13:36,769.87,Card,Success,0.0
O003958,S009620,U05837,2025-03-19T13:53:36,1255.32,Cash on Delivery,Success,0.0
O003959,S009622,U05838,2025-06-04T14:14:36,1816.53,Wallet,Success,49.0
O003960,S009624,U05840,2025-03-29T15:36:36,638.97,UPI,Success,29.0
O003961,S009629,U05845,2025-02-07T15:46:36,744.88,UPI,Success,39.0
O003962,S009634,U05847,2025-05-29T16:54:36,1647.22,UPI,Success,0.0
O003963,S009636,U05848,2025-03-10T19:28:36,488.48,UPI,Success,39.0
O003964,S009638,U05850,2025-01-07T07:35:36,1189.58,UPI,Success,49.0
O003965,S009641,U05852,2025-05-18T07:46:36,622.8,Card,Success,39.0
O003966,S009644,U05854,2025-03-09T12:24:36,689.93,UPI,Success,29.0
O003967,S009645,U05854,2025-06-30T20:43:36,1090.01,UPI,Success,29.0
O003968,S009650,U05857,2025-01-16T15:48:36,609.4,UPI,Success,39.0
O003969,S009651,U05857,2025-02-15T07:12:36,548.46,UPI,Success,59.0
O003970,S009652,U05858,2025-06-11T18:42:36,437.03,UPI,Success,59.0
O003971,S009659,U05862,2025-04-12T11:47:36,707.79,UPI,Success,69.0
O003972,S009660,U05862,2025-04-29T21:25:36,458.1,UPI,Success,49.0
O003973,S009661,U05863,2025-05-10T17:37:36,672.58,UPI,Success,59.0
O003974,S009664,U05864,2025-02-17T13:13:36,1063.59,UPI,Success,39.0
O003975,S009667,U05867,2025-04-03T11:29:36,803.2,Cash on Delivery,Success,49.0
O003977,S009670,U05869,2025-04-27T10:45:36,887.87,UPI,Success,29.0
O003978,S009672,U05870,2025-05-29T08:56:36,917.63,Card,Success,0.0
O003979,S009674,U05871,2025-02-28T17:55:36,847.5,Wallet,Success,19.0
O003980,S009678,U05874,2025-06-28T08:28:36,934.27,UPI,Success,0.0
O003981,S009679,U05875,2025-05-10T08:51:36,616.4,UPI,Success,19.0
O003982,S009680,U05875,2025-04-03T17:25:36,893.47,Card,Success,0.0
O003983,S009681,U05876,2025-03-16T22:19:36,1090.65,UPI,Success,0.0
O003984,S009682,U05877,2025-05-12T07:06:36,492.96,Card,Success,0.0
O003985,S009683,U05877,2025-05-04T13:16:36,818.97,UPI,Success,19.0
O003986,S009685,U05878,2025-05-19T15:32:36,928.17,Card,Success,19.0
O003987,S009687,U05879,2025-05-21T11:17:36,633.15,UPI,Success,59.0
O003988,S009691,U05883,2025-06-25T20:08:36,604.06,Wallet,Success,39.0
O003989,S009693,U05885,2025-03-26T22:04:36,630.8,Wallet,Success,39.0
O003991,S009698,U05889,2025-04-01T17:19:36,456.61,Card,Success,19.0
O003992,S009699,U05889,2025-03-19T17:36:36,784.38,UPI,Success,29.0
O003993,S009700,U05889,2025-05-25T13:08:36,755.34,Cash on Delivery,Success,19.0
O003994,S009703,U05889,2025-03-28T12:30:36,339.06,UPI,Success,39.0
O003995,S009706,U05891,2025-05-03T15:16:36,652.03,Card,Success,29.0
O003996,S009707,U05891,2025-03-12T11:57:36,979.77,UPI,Success,0.0
O003997,S009708,U05892,2025-05-07T21:11:36,1569.77,Card,Success,0.0
O003998,S009710,U05893,2025-01-31T19:44:36,430.81,Cash on Delivery,Success,49.0
O003999,S009711,U05893,2025-03-27T08:09:36,1733.28,UPI,Success,0.0
O004000,S009712,U05894,2025-04-29T13:24:36,1316.34,Card,Success,19.0
O004001,S009716,U05897,2025-04-21T09:25:36,417.73,Card,Success,39.0
O004002,S009717,U05898,2025-06-27T21:56:36,1077.44,UPI,Success,0.0
O004005,S009723,U05901,2025-01-10T08:22:36,818.07,Card,Success,39.0
O004006,S009724,U05901,2025-02-05T13:22:36,564.3,Wallet,Success,39.0
O004007,S009727,U05904,2025-02-01T13:23:36,470.33,UPI,Success,29.0
O004008,S009729,U05906,2025-02-25T10:04:36,841.72,UPI,Success,39.0
O004009,S009735,U05908,2025-03-06T18:13:36,1350.56,Card,Success,0.0
O004010,S009736,U05909,2025-02-01T19:59:36,772.51,Cash on Delivery,Success,39.0
O004011,S009744,U05911,2025-06-02T11:48:36,636.45,Wallet,Success,19.0
O004013,S009746,U05912,2025-01-09T20:25:36,749.39,UPI,Success,29.0
O004014,S009751,U05916,2025-05-07T21:24:36,576.07,UPI,Success,39.0
O004015,S009755,U05918,2025-01-17T09:39:36,660.0,Card,Success,29.0
O004016,S009756,U05919,2025-06-20T14:58:36,1503.45,UPI,Success,49.0
O004017,S009757,U05919,2025-06-26T12:31:36,999.88,UPI,Success,69.0
O004018,S009759,U05921,2025-06-27T11:49:36,832.51,Card,Success,29.0
O004019,S009765,U05925,2025-06-06T16:22:36,700.92,UPI,Success,39.0
O004020,S009766,U05925,2025-04-18T16:07:36,1025.01,UPI,Success,0.0
O004021,S009769,U05925,2025-02-16T13:28:36,759.18,Cash on Delivery,Success,39.0
O004022,S009771,U05925,2025-05-24T14:48:36,1159.27,UPI,Success,0.0
O004023,S009772,U05926,2025-04-05T07:35:36,829.76,UPI,Success,49.0
O004024,S009773,U05926,2025-03-13T12:37:36,481.72,Cash on Delivery,Success,19.0
O004025,S009775,U05927,2025-06-05T16:57:36,514.01,UPI,Success,29.0
O004026,S009777,U05928,2025-03-06T21:36:36,662.47,UPI,Success,39.0
O004027,S009780,U05929,2025-01-20T13:21:36,571.15,Wallet,Success,29.0
O004028,S009782,U05929,2025-05-14T11:11:36,963.37,UPI,Success,0.0
O004029,S009788,U05931,2025-03-26T17:51:36,815.14,Card,Success,29.0
O004030,S009789,U05932,2025-03-04T22:13:36,445.71,UPI,Success,49.0
O004031,S009791,U05933,2025-06-06T11:13:36,516.12,UPI,Success,19.0
O004033,S009793,U05934,2025-03-19T20:58:36,620.63,Cash on Delivery,Success,29.0
O004034,S009798,U05937,2025-03-14T10:17:36,712.1,UPI,Success,29.0
O004035,S009799,U05938,2025-04-20T15:25:36,826.44,Cash on Delivery,Success,39.0
O004036,S009801,U05939,2025-03-15T21:08:36,1117.24,Cash on Delivery,Success,0.0
O004037,S009802,U05940,2025-06-14T13:53:36,890.87,Wallet,Success,49.0
O004038,S009803,U05941,2025-06-23T20:33:36,612.92,Card,Success,39.0
O004039,S009805,U05942,2025-02-07T19:05:36,1453.02,UPI,Success,59.0
O004040,S009810,U05943,2025-04-25T13:19:36,390.04,UPI,Success,49.0
O004041,S009815,U05945,2025-04-30T07:31:36,901.23,UPI,Success,0.0
O004042,S009816,U05946,2025-06-18T18:37:36,484.16,UPI,Success,49.0
O004043,S009817,U05946,2025-06-16T12:16:36,462.69,Card,Success,39.0
O004044,S009820,U05948,2025-01-25T17:35:36,516.23,UPI,Success,39.0
O004045,S009821,U05949,2025-05-04T19:36:36,1171.77,Cash on Delivery,Success,0.0
O004047,S009825,U05953,2025-02-03T15:53:36,450.31,UPI,Success,49.0
O004048,S009826,U05954,2025-01-28T07:40:36,469.08,UPI,Success,49.0
O004049,S009828,U05956,2025-04-28T18:25:36,927.91,UPI,Success,0.0
O004050,S009829,U05957,2025-03-15T07:45:36,449.26,Card,Success,69.0
O004051,S009830,U05958,2025-06-11T15:57:36,834.38,Wallet,Success,29.0
O004053,S009832,U05959,2025-06-11T10:29:36,1217.32,UPI,Success,59.0
O004054,S009834,U05960,2025-05-01T11:28:36,489.22,UPI,Success,19.0
O004055,S009838,U05963,2025-05-31T18:17:36,573.99,Wallet,Success,39.0
O004057,S009843,U05967,2025-04-04T11:57:36,670.28,Card,Success,49.0
O004058,S009845,U05968,2025-02-13T15:17:36,1341.19,Card,Success,0.0
O004059,S009849,U05970,2025-01-24T10:10:36,1112.82,UPI,Success,0.0
O004060,S009851,U05971,2025-06-03T20:19:36,575.44,Cash on Delivery,Success,49.0
O004061,S009862,U05977,2025-03-02T22:23:36,591.64,Cash on Delivery,Success,39.0
O004062,S009864,U05979,2025-05-13T09:23:36,960.24,Wallet,Success,0.0
O004063,S009868,U05981,2025-05-07T13:03:36,588.57,Card,Success,59.0
O004064,S009870,U05982,2025-05-03T14:52:36,824.67,UPI,Success,19.0
O004065,S009871,U05983,2025-06-30T07:29:36,422.92,Card,Success,29.0
O004067,S009874,U05985,2025-02-07T20:10:36,628.09,UPI,Success,49.0
O004068,S009877,U05987,2025-02-18T07:13:36,1058.83,UPI,Success,0.0
O004069,S009879,U05989,2025-03-25T11:57:36,469.09,Cash on Delivery,Success,69.0
O004070,S009885,U05994,2025-02-19T16:40:36,598.51,UPI,Success,49.0
O004071,S009886,U05994,2025-03-12T11:43:36,627.3,Cash on Delivery,Success,39.0
O004072,S009889,U05995,2025-03-17T21:09:36,955.11,UPI,Success,29.0
O004073,S009891,U05995,2025-02-25T17:45:36,1053.64,Cash on Delivery,Success,0.0
O004074,S009892,U05995,2025-01-21T20:41:36,259.66,UPI,Success,0.0
O004075,S009893,U05996,2025-03-04T19:41:36,522.7,UPI,Success,49.0
O004076,S009895,U05996,2025-06-15T16:21:36,1290.97,UPI,Success,59.0
O004077,S009896,U05997,2025-01-20T21:57:36,683.64,UPI,Success,59.0
O004078,S009897,U05997,2025-03-08T17:40:36,460.17,Wallet,Success,59.0
O004079,S009898,U05998,2025-02-10T09:29:36,486.32,UPI,Success,49.0
O004080,S009899,U05998,2025-02-19T18:24:36,626.19,Cash on Delivery,Success,49.0
O004081,S009900,U05998,2025-01-24T18:34:36,701.58,UPI,Success,49.0
O004082,S009901,U05999,2025-01-09T20:05:36,624.7,UPI,Success,49.0
O004083,S009903,U05999,2025-02-08T14:18:36,886.6,UPI,Success,39.0
O004084,S009912,U06006,2025-06-18T16:10:36,547.19,UPI,Success,49.0
O004085,S009914,U06007,2025-05-07T22:24:36,1045.67,UPI,Success,39.0
O004086,S009921,U06010,2025-01-08T18:34:36,894.52,UPI,Success,39.0
O004087,S009923,U06011,2025-05-21T12:24:36,1232.74,Cash on Delivery,Success,0.0
O004088,S009925,U06012,2025-05-02T20:26:36,740.26,Card,Success,59.0
O004089,S009926,U06012,2025-04-17T12:02:36,1288.59,Card,Success,0.0
O004090,S009927,U06012,2025-02-10T17:59:36,1086.82,Card,Success,19.0
O004091,S009929,U06014,2025-02-01T09:11:36,803.24,UPI,Success,49.0
O004092,S009930,U06014,2025-06-23T21:41:36,800.69,UPI,Success,69.0
O004093,S009932,U06015,2025-03-08T10:21:36,746.94,Wallet,Success,39.0
O004094,S009935,U06016,2025-02-27T14:46:36,491.57,Card,Success,39.0
O004095,S009939,U06017,2025-02-03T13:15:36,1140.72,Wallet,Success,69.0
O004096,S009942,U06019,2025-04-08T14:04:36,706.37,UPI,Success,29.0
O004097,S009946,U06021,2025-01-16T09:08:36,768.82,UPI,Success,59.0
O004098,S009947,U06021,2025-05-23T17:54:36,599.9,Card,Success,0.0
O004099,S009948,U06022,2025-03-29T07:29:36,1423.45,UPI,Success,0.0
O004100,S009950,U06023,2025-06-02T20:47:36,433.64,Card,Success,29.0
O004101,S009951,U06024,2025-02-11T09:58:36,743.09,Card,Success,0.0
O004103,S009954,U06026,2025-02-23T13:47:36,551.17,UPI,Success,49.0
O004104,S009961,U06031,2025-04-20T08:24:36,509.7,Cash on Delivery,Success,0.0
O004105,S009964,U06032,2025-01-08T16:32:36,880.33,Card,Success,29.0
O004107,S009970,U06036,2025-03-14T09:58:36,645.05,UPI,Success,0.0
O004108,S009974,U06038,2025-04-22T14:05:36,795.44,UPI,Success,69.0
O004109,S009978,U06041,2025-05-24T16:52:36,666.83,UPI,Success,29.0
O004111,S009984,U06046,2025-02-17T09:34:36,578.29,UPI,Success,29.0
O004112,S009985,U06047,2025-03-25T11:26:36,852.17,Card,Success,49.0
O004113,S009986,U06048,2025-02-08T13:44:36,982.6,UPI,Success,0.0
O004114,S009987,U06049,2025-02-25T17:02:36,609.64,UPI,Success,49.0
O004115,S009988,U06050,2025-01-05T13:20:36,631.34,UPI,Success,0.0
O004116,S009990,U06051,2025-01-06T22:15:36,1225.83,Card,Success,0.0
O004118,S009996,U06053,2025-01-07T15:25:36,986.22,Wallet,Success,0.0
O004119,S010000,U06057,2025-02-10T20:20:36,717.26,UPI,Success,19.0
O004120,S010004,U06058,2025-05-17T14:24:36,1085.61,UPI,Success,0.0
O004121,S010005,U06059,2025-01-24T16:13:36,705.73,UPI,Success,69.0
O004122,S010008,U06061,2025-02-16T22:31:36,1011.22,UPI,Success,0.0
O004123,S010013,U06062,2025-01-21T16:13:36,410.82,Card,Success,39.0
O004124,S010015,U06063,2025-02-12T19:25:36,949.38,Cash on Delivery,Success,39.0
O004126,S010018,U06065,2025-05-23T14:09:36,823.29,Wallet,Success,69.0
O004128,S010020,U06066,2025-06-29T14:09:36,933.95,UPI,Success,49.0
O004129,S010022,U06067,2025-05-20T22:01:36,806.87,UPI,Success,39.0
O004130,S010027,U06071,2025-05-26T15:15:36,924.51,UPI,Success,0.0
O004131,S010029,U06073,2025-01-05T20:04:36,505.91,Cash on Delivery,Success,19.0
O004132,S010032,U06075,2025-04-22T15:24:36,543.48,Card,Success,0.0
O004133,S010033,U06076,2025-06-19T09:39:36,1047.77,Card,Success,0.0
